 -0.64450000E+04   0.885886546E+00
 -0.64400000E+04   0.878668946E+00
 -0.64350000E+04   0.877137395E+00
 -0.64300000E+04   0.881347286E+00
 -0.64250000E+04   0.878269776E+00
 -0.64200000E+04   0.875521905E+00
 -0.64150000E+04   0.876276986E+00
 -0.64100000E+04   0.874038586E+00
 -0.64050000E+04   0.869680745E+00
 -0.64000000E+04   0.869551275E+00
 -0.63950000E+04   0.868408736E+00
 -0.63900000E+04   0.868867516E+00
 -0.63850000E+04   0.868444415E+00
 -0.63800000E+04   0.865964756E+00
 -0.63750000E+04   0.863137706E+00
 -0.63700000E+04   0.862699605E+00
 -0.63650000E+04   0.857969826E+00
 -0.63600000E+04   0.857280786E+00
 -0.63550000E+04   0.856675886E+00
 -0.63500000E+04   0.856156695E+00
 -0.63450000E+04   0.856041606E+00
 -0.63400000E+04   0.853092676E+00
 -0.63350000E+04   0.851733295E+00
 -0.63300000E+04   0.849835986E+00
 -0.63250000E+04   0.850179346E+00
 -0.63200000E+04   0.847757916E+00
 -0.63150000E+04   0.845135945E+00
 -0.63100000E+04   0.844285066E+00
 -0.63050000E+04   0.840843426E+00
 -0.63000000E+04   0.840599416E+00
 -0.62950000E+04   0.841395666E+00
 -0.62900000E+04   0.836754646E+00
 -0.62850000E+04   0.836413325E+00
 -0.62800000E+04   0.836180285E+00
 -0.62750000E+04   0.831966586E+00
 -0.62700000E+04   0.830965716E+00
 -0.62650000E+04   0.831528065E+00
 -0.62600000E+04   0.831160685E+00
 -0.62550000E+04   0.828359046E+00
 -0.62500000E+04   0.828237666E+00
 -0.62450000E+04   0.832395026E+00
 -0.62400000E+04   0.827650336E+00
 -0.62350000E+04   0.819912606E+00
 -0.62300000E+04   0.821289115E+00
 -0.62250000E+04   0.822363335E+00
 -0.62200000E+04   0.817723936E+00
 -0.62150000E+04   0.814580025E+00
