 -0.62700000E+04   0.837311962E+00
 -0.62650000E+04   0.829084912E+00
 -0.62600000E+04   0.823383002E+00
 -0.62550000E+04   0.826638672E+00
 -0.62500000E+04   0.829628062E+00
 -0.62450000E+04   0.824169972E+00
 -0.62400000E+04   0.822082052E+00
 -0.62350000E+04   0.825001112E+00
 -0.62300000E+04   0.824499962E+00
 -0.62250000E+04   0.820521262E+00
 -0.62200000E+04   0.817395162E+00
 -0.62150000E+04   0.817058372E+00
 -0.62100000E+04   0.818655272E+00
 -0.62050000E+04   0.814268852E+00
 -0.62000000E+04   0.811211822E+00
 -0.61950000E+04   0.811688162E+00
 -0.61900000E+04   0.812009592E+00
 -0.61850000E+04   0.807815932E+00
 -0.61800000E+04   0.805359822E+00
 -0.61750000E+04   0.806033552E+00
 -0.61700000E+04   0.806000792E+00
 -0.61650000E+04   0.804655992E+00
 -0.61600000E+04   0.805627882E+00
 -0.61550000E+04   0.800763412E+00
 -0.61500000E+04   0.798818642E+00
 -0.61450000E+04   0.798860062E+00
 -0.61400000E+04   0.794355512E+00
 -0.61350000E+04   0.792811502E+00
 -0.61300000E+04   0.794831992E+00
 -0.61250000E+04   0.793625292E+00
 -0.61200000E+04   0.791339902E+00
 -0.61150000E+04   0.792560102E+00
 -0.61100000E+04   0.788862022E+00
 -0.61050000E+04   0.786087152E+00
 -0.61000000E+04   0.788451032E+00
 -0.60950000E+04   0.785277262E+00
 -0.60900000E+04   0.782953882E+00
 -0.60850000E+04   0.783494432E+00
 -0.60800000E+04   0.781588782E+00
 -0.60750000E+04   0.778036672E+00
 -0.60700000E+04   0.776593062E+00
 -0.60650000E+04   0.780634042E+00
 -0.60600000E+04   0.775349362E+00
 -0.60550000E+04   0.770594702E+00
 -0.60500000E+04   0.769869952E+00
 -0.60450000E+04   0.769456562E+00
 -0.60400000E+04   0.770393492E+00
 -0.60350000E+04   0.770498722E+00
