 -0.83450000E+04   0.169650665E+01
 -0.83400000E+04   0.168888625E+01
 -0.83350000E+04   0.168913635E+01
 -0.83300000E+04   0.168678308E+01
 -0.83250000E+04   0.168241934E+01
 -0.83200000E+04   0.168154873E+01
 -0.83150000E+04   0.167976931E+01
 -0.83100000E+04   0.167483838E+01
 -0.83050000E+04   0.167406147E+01
 -0.83000000E+04   0.167111602E+01
 -0.82950000E+04   0.166539761E+01
 -0.82900000E+04   0.166347019E+01
 -0.82850000E+04   0.166255030E+01
 -0.82800000E+04   0.166178741E+01
 -0.82750000E+04   0.165758319E+01
 -0.82700000E+04   0.165434246E+01
 -0.82650000E+04   0.165139066E+01
 -0.82600000E+04   0.164801948E+01
 -0.82550000E+04   0.164858244E+01
 -0.82500000E+04   0.164569467E+01
 -0.82450000E+04   0.163958834E+01
 -0.82400000E+04   0.163559028E+01
 -0.82350000E+04   0.163615899E+01
 -0.82300000E+04   0.163782607E+01
 -0.82250000E+04   0.163098612E+01
 -0.82200000E+04   0.162808877E+01
 -0.82150000E+04   0.162437264E+01
 -0.82100000E+04   0.162029054E+01
 -0.82050000E+04   0.161666357E+01
 -0.82000000E+04   0.161518339E+01
 -0.81950000E+04   0.161751210E+01
 -0.81900000E+04   0.161454356E+01
 -0.81850000E+04   0.160831771E+01
 -0.81800000E+04   0.160043994E+01
