 -0.81650000E+04   0.160106982E+01
 -0.81600000E+04   0.159407376E+01
 -0.81550000E+04   0.159477986E+01
 -0.81500000E+04   0.158979482E+01
 -0.81450000E+04   0.158453804E+01
 -0.81400000E+04   0.158330067E+01
 -0.81350000E+04   0.157922862E+01
 -0.81300000E+04   0.157794679E+01
 -0.81250000E+04   0.157449621E+01
 -0.81200000E+04   0.156999951E+01
 -0.81150000E+04   0.156814352E+01
 -0.81100000E+04   0.156676716E+01
 -0.81050000E+04   0.156270843E+01
 -0.81000000E+04   0.156155237E+01
 -0.80950000E+04   0.155839606E+01
 -0.80900000E+04   0.155431051E+01
 -0.80850000E+04   0.155418788E+01
 -0.80800000E+04   0.155150973E+01
 -0.80750000E+04   0.154820589E+01
 -0.80700000E+04   0.154607119E+01
 -0.80650000E+04   0.154445735E+01
 -0.80600000E+04   0.154300288E+01
 -0.80550000E+04   0.153668713E+01
 -0.80500000E+04   0.153388708E+01
 -0.80450000E+04   0.153412282E+01
 -0.80400000E+04   0.152795593E+01
 -0.80350000E+04   0.152513791E+01
 -0.80300000E+04   0.152455998E+01
 -0.80250000E+04   0.151780313E+01
 -0.80200000E+04   0.151712444E+01
 -0.80150000E+04   0.151867989E+01
 -0.80100000E+04   0.151335340E+01
 -0.80050000E+04   0.150767544E+01
 -0.80000000E+04   0.150969677E+01
 -0.79950000E+04   0.150816437E+01
