 -0.76550000E+04   0.134087587E+01
 -0.76500000E+04   0.134437267E+01
 -0.76450000E+04   0.133926768E+01
 -0.76400000E+04   0.133425339E+01
 -0.76350000E+04   0.133568889E+01
 -0.76300000E+04   0.132969959E+01
 -0.76250000E+04   0.132519019E+01
 -0.76200000E+04   0.132460577E+01
 -0.76150000E+04   0.132430642E+01
 -0.76100000E+04   0.132010317E+01
 -0.76050000E+04   0.131758378E+01
 -0.76000000E+04   0.131686242E+01
 -0.75950000E+04   0.131213573E+01
 -0.75900000E+04   0.131097547E+01
 -0.75850000E+04   0.131123510E+01
 -0.75800000E+04   0.130909439E+01
 -0.75750000E+04   0.130409647E+01
 -0.75700000E+04   0.130186109E+01
 -0.75650000E+04   0.130007308E+01
 -0.75600000E+04   0.129629501E+01
 -0.75550000E+04   0.129614263E+01
 -0.75500000E+04   0.129709269E+01
 -0.75450000E+04   0.129220242E+01
 -0.75400000E+04   0.128993145E+01
 -0.75350000E+04   0.128895427E+01
 -0.75300000E+04   0.128570413E+01
 -0.75250000E+04   0.128511666E+01
 -0.75200000E+04   0.128148076E+01
 -0.75150000E+04   0.127811195E+01
 -0.75100000E+04   0.127751320E+01
 -0.75050000E+04   0.127616928E+01
 -0.75000000E+04   0.127385399E+01
 -0.74950000E+04   0.126922222E+01
 -0.74900000E+04   0.126168457E+01
 -0.74850000E+04   0.126065438E+01
 -0.74800000E+04   0.126522904E+01
 -0.74750000E+04   0.126310887E+01
 -0.74700000E+04   0.125838073E+01
