 -0.80700000E+04   0.154613726E+01
 -0.80650000E+04   0.153921615E+01
 -0.80600000E+04   0.154270450E+01
 -0.80550000E+04   0.153904410E+01
 -0.80500000E+04   0.152904693E+01
 -0.80450000E+04   0.152812823E+01
 -0.80400000E+04   0.152948044E+01
 -0.80350000E+04   0.152850017E+01
 -0.80300000E+04   0.152480925E+01
 -0.80250000E+04   0.152292834E+01
 -0.80200000E+04   0.152059034E+01
 -0.80150000E+04   0.151621675E+01
 -0.80100000E+04   0.151478461E+01
 -0.80050000E+04   0.151116096E+01
 -0.80000000E+04   0.150686505E+01
 -0.79950000E+04   0.150799170E+01
 -0.79900000E+04   0.150530138E+01
 -0.79850000E+04   0.150084681E+01
 -0.79800000E+04   0.149991069E+01
 -0.79750000E+04   0.149695779E+01
 -0.79700000E+04   0.149467849E+01
 -0.79650000E+04   0.149128145E+01
 -0.79600000E+04   0.148983499E+01
 -0.79550000E+04   0.148816265E+01
 -0.79500000E+04   0.148548126E+01
 -0.79450000E+04   0.148298505E+01
 -0.79400000E+04   0.147846537E+01
 -0.79350000E+04   0.147572737E+01
 -0.79300000E+04   0.147467869E+01
 -0.79250000E+04   0.147165265E+01
 -0.79200000E+04   0.146956093E+01
 -0.79150000E+04   0.146742621E+01
 -0.79100000E+04   0.146224573E+01
 -0.79050000E+04   0.146336821E+01
 -0.79000000E+04   0.146625483E+01
 -0.78950000E+04   0.146060420E+01
