 -0.74250000E+04   0.124279949E+01
 -0.74200000E+04   0.124451744E+01
 -0.74150000E+04   0.123701753E+01
 -0.74100000E+04   0.123452461E+01
 -0.74050000E+04   0.123046949E+01
 -0.74000000E+04   0.122718420E+01
 -0.73950000E+04   0.122750339E+01
 -0.73900000E+04   0.122570371E+01
 -0.73850000E+04   0.122496844E+01
 -0.73800000E+04   0.122081895E+01
 -0.73750000E+04   0.121739183E+01
 -0.73700000E+04   0.121918513E+01
 -0.73650000E+04   0.121633738E+01
 -0.73600000E+04   0.121006909E+01
 -0.73550000E+04   0.120769106E+01
 -0.73500000E+04   0.120859436E+01
 -0.73450000E+04   0.120806239E+01
 -0.73400000E+04   0.120479247E+01
 -0.73350000E+04   0.120212480E+01
 -0.73300000E+04   0.119840825E+01
 -0.73250000E+04   0.119852229E+01
 -0.73200000E+04   0.119723509E+01
 -0.73150000E+04   0.119130249E+01
 -0.73100000E+04   0.119049398E+01
 -0.73050000E+04   0.119151089E+01
 -0.73000000E+04   0.118993151E+01
 -0.72950000E+04   0.118528756E+01
 -0.72900000E+04   0.118428583E+01
 -0.72850000E+04   0.118362627E+01
 -0.72800000E+04   0.117752661E+01
 -0.72750000E+04   0.117563893E+01
 -0.72700000E+04   0.117562025E+01
 -0.72650000E+04   0.117371533E+01
 -0.72600000E+04   0.117405895E+01
 -0.72550000E+04   0.117328491E+01
 -0.72500000E+04   0.116902402E+01
 -0.72450000E+04   0.116539010E+01
 -0.72400000E+04   0.116502446E+01
 -0.72350000E+04   0.115728931E+01
