 -0.73050000E+04   0.118348165E+01
 -0.73000000E+04   0.118316643E+01
 -0.72950000E+04   0.119014633E+01
 -0.72900000E+04   0.118894025E+01
 -0.72850000E+04   0.118215277E+01
 -0.72800000E+04   0.117967584E+01
 -0.72750000E+04   0.117655688E+01
 -0.72700000E+04   0.117504344E+01
 -0.72650000E+04   0.117702222E+01
 -0.72600000E+04   0.116948748E+01
 -0.72550000E+04   0.116607296E+01
 -0.72500000E+04   0.116740090E+01
 -0.72450000E+04   0.116398238E+01
 -0.72400000E+04   0.116215238E+01
 -0.72350000E+04   0.116057863E+01
 -0.72300000E+04   0.115750237E+01
 -0.72250000E+04   0.115653594E+01
 -0.72200000E+04   0.115580349E+01
 -0.72150000E+04   0.115521657E+01
 -0.72100000E+04   0.115018419E+01
 -0.72050000E+04   0.114679283E+01
 -0.72000000E+04   0.114753869E+01
 -0.71950000E+04   0.114474318E+01
 -0.71900000E+04   0.114152893E+01
 -0.71850000E+04   0.114238794E+01
 -0.71800000E+04   0.114092697E+01
 -0.71750000E+04   0.113664377E+01
 -0.71700000E+04   0.113469262E+01
 -0.71650000E+04   0.113547843E+01
 -0.71600000E+04   0.113122541E+01
 -0.71550000E+04   0.112847820E+01
 -0.71500000E+04   0.113018004E+01
 -0.71450000E+04   0.112702198E+01
 -0.71400000E+04   0.112445240E+01
 -0.71350000E+04   0.111984424E+01
 -0.71300000E+04   0.112195209E+01
 -0.71250000E+04   0.111796920E+01
 -0.71200000E+04   0.111424451E+01
 -0.71150000E+04   0.111732940E+01
 -0.71100000E+04   0.111360181E+01
