 #  (1) Input ln[Pc(E,T)] & calculate ln[n(E)] 
 #      using temperature input. 
 #  (2) Calc. numerical1 derivatives of ln[pc(E,T)] 
 #      and output them.
 # 
 #   NOTE: Only well-sampled energy range is output. 
 # 
 # /////////////////////
 # // temperature OK? //
 # /////////////////////
 #  T =    437.580000000000     
 #  RT (kcal / mol) =   0.869565794885277     
 # ************  
 #  N of points =           93
#  pdf(max) & Etop =       -3.218    -7210.00
#     energy range: elow & eup =    -7305.000 to    -7110.000
  -7305.00000000000        1.18348164626477       -8405.88005271384     
  -7300.00000000000        1.18316642626469       -8399.99469723251     
  -7295.00000000000        1.19014632626477       -8394.04838845119     
  -7290.00000000000        1.18894024626479       -8388.09323396987     
  -7285.00000000000        1.18215276626470       -8382.15898598854     
  -7280.00000000000        1.17967583626469       -8376.27170630722     
  -7275.00000000000        1.17655687626448       -8370.36222762590     
  -7270.00000000000        1.17504343626479       -8364.50613754457     
  -7265.00000000000        1.17702221626478       -8358.61179326325     
  -7260.00000000000        1.16948747626466       -8352.73591538193     
  -7255.00000000000        1.16607295626472       -8346.91691850060     
  -7250.00000000000        1.16740089626473       -8341.07518581928     
  -7245.00000000000        1.16398237626472       -8335.24290953796     
  -7240.00000000000        1.16215237626475       -8329.43536205663     
  -7235.00000000000        1.16057862626476       -8323.62138577531     
  -7230.00000000000        1.15750236626482       -8317.82957579398     
  -7225.00000000000        1.15653593626485       -8312.04636211266     
  -7220.00000000000        1.15580348626481       -8306.26421643134     
  -7215.00000000000        1.15521656626461       -8300.48832725001     
  -7210.00000000000        1.15018418626460       -8294.71205076869     
  -7205.00000000000        1.14679282626475       -8288.98648538737     
  -7200.00000000000        1.14753868626485       -8283.24412250604     
  -7195.00000000000        1.14474317626482       -8277.51109852472     
  -7190.00000000000        1.14152892626444       -8271.79669074339     
  -7185.00000000000        1.14238793626464       -8266.09580926207     
  -7180.00000000000        1.14092696626485       -8260.37281138075     
  -7175.00000000000        1.13664376626475       -8254.68653959942     
  -7170.00000000000        1.13469261626469       -8249.00637371810     
  -7165.00000000000        1.13547842626485       -8243.33961343678     
  -7160.00000000000        1.13122540626482       -8237.65158945545     
  -7155.00000000000        1.12847819626459       -8232.02735937413     
  -7150.00000000000        1.13018003626457       -8226.36680749281     
  -7145.00000000000        1.12702197626477       -8220.72555901148     
  -7140.00000000000        1.12445239626486       -8215.09658773016     
  -7135.00000000000        1.11984423626473       -8209.48103504884     
  -7130.00000000000        1.12195208626472       -8203.89814536751     
  -7125.00000000000        1.11796919626468       -8198.26151418619     
  -7120.00000000000        1.11424450626473       -8192.71845340486     
  -7115.00000000000        1.11732939626472       -8187.11906912354     
  -7110.00000000000        1.11360180626471       -8181.54515944222     
 # N of data for output =           40
 # min & max energy =   -7305.00000000000       -7110.00000000000     
