 -0.82550000E+04   0.164489718E+01
 -0.82500000E+04   0.164041598E+01
 -0.82450000E+04   0.163646853E+01
 -0.82400000E+04   0.163512829E+01
 -0.82350000E+04   0.163407547E+01
 -0.82300000E+04   0.163252406E+01
 -0.82250000E+04   0.163075113E+01
 -0.82200000E+04   0.162579335E+01
 -0.82150000E+04   0.162173595E+01
 -0.82100000E+04   0.162056863E+01
 -0.82050000E+04   0.161697001E+01
 -0.82000000E+04   0.161354275E+01
 -0.81950000E+04   0.161187320E+01
 -0.81900000E+04   0.160859876E+01
 -0.81850000E+04   0.160654146E+01
 -0.81800000E+04   0.160455223E+01
 -0.81750000E+04   0.160476822E+01
 -0.81700000E+04   0.160364014E+01
 -0.81650000E+04   0.159633537E+01
 -0.81600000E+04   0.159608458E+01
 -0.81550000E+04   0.159204556E+01
 -0.81500000E+04   0.158939648E+01
 -0.81450000E+04   0.158870509E+01
 -0.81400000E+04   0.158369635E+01
 -0.81350000E+04   0.157968460E+01
 -0.81300000E+04   0.157614386E+01
 -0.81250000E+04   0.157542459E+01
 -0.81200000E+04   0.157647154E+01
 -0.81150000E+04   0.157306707E+01
 -0.81100000E+04   0.156902979E+01
 -0.81050000E+04   0.156368020E+01
 -0.81000000E+04   0.156343108E+01
 -0.80950000E+04   0.156208982E+01
 -0.80900000E+04   0.155606965E+01
 -0.80850000E+04   0.156028568E+01
