 -0.75400000E+04   0.129534822E+01
 -0.75350000E+04   0.128781239E+01
 -0.75300000E+04   0.128572588E+01
 -0.75250000E+04   0.128301570E+01
 -0.75200000E+04   0.127996869E+01
 -0.75150000E+04   0.127835646E+01
 -0.75100000E+04   0.127722016E+01
 -0.75050000E+04   0.127259548E+01
 -0.75000000E+04   0.127126858E+01
 -0.74950000E+04   0.127127578E+01
 -0.74900000E+04   0.126666094E+01
 -0.74850000E+04   0.126279123E+01
 -0.74800000E+04   0.126209510E+01
 -0.74750000E+04   0.126149522E+01
 -0.74700000E+04   0.125975056E+01
 -0.74650000E+04   0.125728450E+01
 -0.74600000E+04   0.125435544E+01
 -0.74550000E+04   0.125274131E+01
 -0.74500000E+04   0.125070824E+01
 -0.74450000E+04   0.124658395E+01
 -0.74400000E+04   0.124743934E+01
 -0.74350000E+04   0.124580464E+01
 -0.74300000E+04   0.124095210E+01
 -0.74250000E+04   0.123789634E+01
 -0.74200000E+04   0.123536693E+01
 -0.74150000E+04   0.123639637E+01
 -0.74100000E+04   0.123821093E+01
 -0.74050000E+04   0.123420627E+01
 -0.74000000E+04   0.122798992E+01
 -0.73950000E+04   0.122468536E+01
 -0.73900000E+04   0.122503389E+01
 -0.73850000E+04   0.122151851E+01
 -0.73800000E+04   0.122175415E+01
 -0.73750000E+04   0.122157556E+01
 -0.73700000E+04   0.121429854E+01
 -0.73650000E+04   0.121440671E+01
 -0.73600000E+04   0.121362761E+01
 -0.73550000E+04   0.120730475E+01
