  -15925.0000000000       0.977626308886101        232042357.743875     
  -15920.0000000000       0.976911705889506        232042362.630220     
  -15915.0000000000       0.976197038195096        232042367.512991     
  -15910.0000000000       0.975482329755323        232042372.392190     
  -15905.0000000000       0.974767606239766        232042377.267815     
  -15900.0000000000       0.974052890145686        232042382.139866     
  -15895.0000000000       0.973338205280015        232042387.008342     
  -15890.0000000000       0.972623571375152        232042391.873249     
  -15885.0000000000       0.971909011597745        232042396.734579     
  -15880.0000000000       0.971194546698825        232042401.592338     
  -15875.0000000000       0.970480195857817        232042406.446525     
  -15870.0000000000       0.969765978283249        232042411.297139     
  -15865.0000000000       0.969051913358271        232042416.144186     
  -15860.0000000000       0.968338019301882        232042420.987661     
  -15855.0000000000       0.967624313052511        232042425.827566     
  -15850.0000000000       0.966910811548587        232042430.663905     
  -15845.0000000000       0.966197531466605        232042435.496675     
  -15840.0000000000       0.965484488435322        232042440.325881     
  -15835.0000000000       0.964771698083496        232042445.151520     
  -15830.0000000000       0.964059174468275        232042449.973597     
  -15825.0000000000       0.963346931559499        232042454.792112     
  -15820.0000000000       0.962634983414318        232042459.607067     
  -15815.0000000000       0.961923343042145        232042464.418462     
  -15810.0000000000       0.961212022724794        232042469.226302     
  -15805.0000000000       0.960501034802292        232042474.030584     
  -15800.0000000000       0.959790390479611        232042478.831312     
  -15795.0000000000       0.959080101689324        232042483.628488     
  -15790.0000000000       0.958370178210316        232042488.422112     
  -15785.0000000000       0.957660630258033        232042493.212190     
  -15780.0000000000       0.956951467698673        232042497.998720     
  -15775.0000000000       0.956242700747680        232042502.781706     
  -15770.0000000000       0.955534336593701        232042507.561150     
  -15765.0000000000       0.954826385670458        232042512.337050     
  -15760.0000000000       0.954118853856926        232042517.109414     
  -15755.0000000000       0.953411750408122        232042521.878240     
  -15750.0000000000       0.952705082134344        232042526.643530     
  -15745.0000000000       0.951998856005957        232042531.405290     
  -15740.0000000000       0.951293077989249        232042536.163521     
  -15735.0000000000       0.950587755171000        232042540.918222     
