  -19950.000       -0.27242584E+04           0.00000E+00
  -19945.000       -0.27190538E+04           0.00000E+00
  -19940.000       -0.27138542E+04           0.00000E+00
  -19935.000       -0.27086606E+04           0.00000E+00
  -19930.000       -0.27034720E+04           0.00000E+00
  -19925.000       -0.26982904E+04           0.00000E+00
  -19920.000       -0.26931158E+04           0.00000E+00
  -19915.000       -0.26879452E+04           0.00000E+00
  -19910.000       -0.26827816E+04           0.00000E+00
  -19905.000       -0.26776240E+04           0.00000E+00
  -19900.000       -0.26724704E+04           0.00000E+00
  -19895.000       -0.26673248E+04           0.00000E+00
  -19890.000       -0.26621842E+04           0.00000E+00
  -19885.000       -0.26570506E+04           0.00000E+00
  -19880.000       -0.26519230E+04           0.00000E+00
  -19875.000       -0.26467984E+04           0.00000E+00
  -19870.000       -0.26416828E+04           0.00000E+00
  -19865.000       -0.26365732E+04           0.00000E+00
  -19860.000       -0.26314676E+04           0.00000E+00
  -19855.000       -0.26263701E+04           0.00000E+00
  -19850.000       -0.26212775E+04           0.00000E+00
  -19845.000       -0.26161909E+04           0.00000E+00
  -19840.000       -0.26111103E+04           0.00000E+00
  -19835.000       -0.26060357E+04           0.00000E+00
  -19830.000       -0.26009671E+04           0.00000E+00
  -19825.000       -0.25959045E+04           0.00000E+00
  -19820.000       -0.25908479E+04           0.00000E+00
  -19815.000       -0.25857973E+04           0.00000E+00
  -19810.000       -0.25807547E+04           0.00000E+00
  -19805.000       -0.25757161E+04           0.00000E+00
  -19800.000       -0.25706825E+04           0.00000E+00
  -19795.000       -0.25656579E+04           0.00000E+00
  -19790.000       -0.25606363E+04           0.00000E+00
  -19785.000       -0.25556227E+04           0.00000E+00
  -19780.000       -0.25506161E+04           0.00000E+00
  -19775.000       -0.25456125E+04           0.00000E+00
  -19770.000       -0.25406169E+04           0.00000E+00
  -19765.000       -0.25356283E+04           0.00000E+00
  -19760.000       -0.25306437E+04           0.00000E+00
  -19755.000       -0.25256671E+04           0.00000E+00
  -19750.000       -0.25206946E+04           0.00000E+00
  -19745.000       -0.25157290E+04           0.00000E+00
  -19740.000       -0.25107704E+04           0.00000E+00
  -19735.000       -0.25058168E+04           0.00000E+00
  -19730.000       -0.25008692E+04           0.00000E+00
  -19725.000       -0.24959296E+04           0.00000E+00
  -19720.000       -0.24909930E+04           0.00000E+00
  -19715.000       -0.24860644E+04           0.00000E+00
  -19710.000       -0.24811398E+04           0.00000E+00
  -19705.000       -0.24762242E+04           0.00000E+00
  -19700.000       -0.24713136E+04           0.00000E+00
  -19695.000       -0.24664090E+04           0.00000E+00
  -19690.000       -0.24615094E+04           0.00000E+00
  -19685.000       -0.24566178E+04           0.00000E+00
  -19680.000       -0.24517322E+04           0.00000E+00
  -19675.000       -0.24468516E+04           0.00000E+00
  -19670.000       -0.24419760E+04           0.00000E+00
  -19665.000       -0.24371074E+04           0.00000E+00
  -19660.000       -0.24322458E+04           0.00000E+00
  -19655.000       -0.24273902E+04           0.00000E+00
  -19650.000       -0.24225396E+04           0.00000E+00
  -19645.000       -0.24176951E+04           0.00000E+00
  -19640.000       -0.24128585E+04           0.00000E+00
  -19635.000       -0.24080259E+04           0.00000E+00
  -19630.000       -0.24032003E+04           0.00000E+00
  -19625.000       -0.23983817E+04           0.00000E+00
  -19620.000       -0.23935671E+04           0.00000E+00
  -19615.000       -0.23887595E+04           0.00000E+00
